MotherCompany,DaughterCompany,PodId,Year,Month,Day,Weekday,Consumption,Temperature,Date,Consumption Kwh
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,12,1,4.75138,6.1,10/12/2015,4751.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,13,2,5.09056,3.6,10/13/2015,5090.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,14,3,5.34081,3.1,10/14/2015,5340.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,15,4,5.44885,2,10/15/2015,5448.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,16,5,4.99148,2,10/16/2015,4991.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,17,6,3.9771,3.9,10/17/2015,3977.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,18,7,3.58541,4.7,10/18/2015,3585.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,19,1,4.85427,7.2,10/19/2015,4854.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,20,2,5.12382,8.2,10/20/2015,5123.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,21,3,5.21149,10.9,10/21/2015,5211.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,22,4,5.11362,9.7,10/22/2015,5113.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,23,5,4.68797,7.6,10/23/2015,4687.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,24,6,3.92639,8.9,10/24/2015,3926.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,25,7,3.52394,5.2,10/25/2015,3523.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,26,1,4.94549,4.9,10/26/2015,4945.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,27,2,5.30798,0.1,10/27/2015,5307.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,28,3,5.44524,1.8,10/28/2015,5445.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,29,4,5.64471,4.7,10/29/2015,5644.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,30,5,4.90649,7.8,10/30/2015,4906.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,10,31,6,3.66268,8.8,10/31/2015,3662.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,1,7,3.7979,9.5,11/1/2015,3797.9
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,2,1,4.88758,7.4,11/2/2015,4887.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,3,2,5.00427,6.6,11/3/2015,5004.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,4,3,5.14054,3.8,11/4/2015,5140.54
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,5,4,5.57036,8.3,11/5/2015,5570.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,6,5,4.91608,8.8,11/6/2015,4916.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,7,6,3.88687,6.5,11/7/2015,3886.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,8,7,3.56392,6.9,11/8/2015,3563.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,9,1,4.95652,5.1,11/9/2015,4956.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,10,2,5.21952,3.4,11/10/2015,5219.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,11,3,5.42268,3.7,11/11/2015,5422.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,12,4,5.76745,4.5,11/12/2015,5767.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,13,5,5.39697,3.3,11/13/2015,5396.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,14,6,4.73015,1.8,11/14/2015,4730.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,15,7,4.28608,3.3,11/15/2015,4286.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,16,1,5.33814,5,11/16/2015,5338.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,17,2,5.60066,4.4,11/17/2015,5600.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,18,3,5.68977,1.5,11/18/2015,5689.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,19,4,5.68348,-1.8,11/19/2015,5683.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,20,5,5.22598,-4,11/20/2015,5225.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,21,6,4.30022,-5.2,11/21/2015,4300.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,22,7,4.22887,-6.3,11/22/2015,4228.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,23,1,5.67635,1.2,11/23/2015,5676.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,24,2,5.83814,2.3,11/24/2015,5838.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,25,3,5.98238,1.8,11/25/2015,5982.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,26,4,5.82829,7.5,11/26/2015,5828.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,27,5,5.41992,5.2,11/27/2015,5419.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,28,6,4.19079,2.6,11/28/2015,4190.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,29,7,4.64488,0.5,11/29/2015,4644.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,11,30,1,5.72951,-0.1,11/30/2015,5729.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,1,2,6.24997,-0.2,12/1/2015,6249.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,2,3,6.28415,3.8,12/2/2015,6284.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,3,4,6.0505,4.5,12/3/2015,6050.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,4,5,5.6103,7.7,12/4/2015,5610.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,5,6,4.98894,9.1,12/5/2015,4988.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,6,7,3.97107,4.6,12/6/2015,3971.07
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,7,1,5.48305,1.3,12/7/2015,5483.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,8,2,6.08038,6.7,12/8/2015,6080.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,9,3,5.91892,7.7,12/9/2015,5918.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,10,4,5.98706,3.5,12/10/2015,5987.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,11,5,5.74678,-0.3,12/11/2015,5746.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,12,6,4.87782,-2.7,12/12/2015,4877.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,13,7,4.79525,-6.3,12/13/2015,4795.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,14,1,6.19058,-3.7,12/14/2015,6190.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,15,2,6.26465,-2.6,12/15/2015,6264.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,16,3,6.13693,1,12/16/2015,6136.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,17,4,6.26396,6.8,12/17/2015,6263.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,18,5,5.65169,7,12/18/2015,5651.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,19,6,4.51797,11.3,12/19/2015,4517.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,20,7,3.75456,8.2,12/20/2015,3754.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,21,1,5.24138,5.2,12/21/2015,5241.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,22,2,5.10315,6.7,12/22/2015,5103.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,23,3,4.78366,5.5,12/23/2015,4783.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,24,4,4.30422,6,12/24/2015,4304.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,25,5,5.08423,-0.6,12/25/2015,5084.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,26,6,4.86888,-4.7,12/26/2015,4868.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,27,7,4.46106,-6.9,12/27/2015,4461.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,28,1,5.35803,-8.4,12/28/2015,5358.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,29,2,5.57455,-0.3,12/29/2015,5574.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,30,3,5.24757,-0.3,12/30/2015,5247.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2015,12,31,4,4.59849,0.8,12/31/2015,4598.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,1,5,4.41529,-3.8,1/1/2016,4415.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,2,6,4.4316,-5.8,1/2/2016,4431.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,3,7,4.28728,-8,1/3/2016,4287.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,4,1,5.41373,-8.8,1/4/2016,5413.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,5,2,5.45573,-14.7,1/5/2016,5455.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,6,3,4.47623,-19.1,1/6/2016,4476.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,7,4,7.07286,-9,1/7/2016,7072.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,8,5,6.13563,-11.5,1/8/2016,6135.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,9,6,5.39375,-4.3,1/9/2016,5393.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,10,7,4.84423,0.4,1/10/2016,4844.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,11,1,5.89024,-3.7,1/11/2016,5890.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,12,2,6.31649,-7.3,1/12/2016,6316.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,13,3,6.62828,-15,1/13/2016,6628.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,14,4,6.97027,-17.9,1/14/2016,6970.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,15,5,6.32692,-15.9,1/15/2016,6326.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,16,6,5.67455,-10.8,1/16/2016,5674.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,17,7,5.10569,-9.4,1/17/2016,5105.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,18,1,6.12501,-9.8,1/18/2016,6125.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,19,2,6.61978,-10.8,1/19/2016,6619.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,20,3,6.74464,-8.9,1/20/2016,6744.64
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,21,4,6.90223,-10.2,1/21/2016,6902.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,22,5,6.19996,-3.4,1/22/2016,6199.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,23,6,5.33657,-1.1,1/23/2016,5336.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,24,7,4.80994,-0.6,1/24/2016,4809.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,25,1,5.95127,3.4,1/25/2016,5951.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,26,2,6.03506,4.7,1/26/2016,6035.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,27,3,5.9116,2.8,1/27/2016,5911.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,28,4,5.9772,4.5,1/28/2016,5977.2
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,29,5,5.62633,4,1/29/2016,5626.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,30,6,4.8916,0.8,1/30/2016,4891.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,1,31,7,4.31008,-2.1,1/31/2016,4310.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,1,1,5.68876,3.7,2/1/2016,5688.76
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,2,2,5.82268,-0.8,2/2/2016,5822.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,3,3,5.73595,-1.5,2/3/2016,5735.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,4,4,6.26742,-1.4,2/4/2016,6267.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,5,5,5.81418,2.1,2/5/2016,5814.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,6,6,4.92379,4.9,2/6/2016,4923.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,7,7,4.27327,4.1,2/7/2016,4273.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,8,1,5.41488,3.6,2/8/2016,5414.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,9,2,5.85643,2.2,2/9/2016,5856.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,10,3,5.23039,0.3,2/10/2016,5230.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,11,4,5.35744,-2,2/11/2016,5357.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,12,5,5.39416,-2.3,2/12/2016,5394.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,13,6,4.75,-3.3,2/13/2016,4750
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,14,7,3.93383,-7.7,2/14/2016,3933.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,15,1,5.40997,-6.7,2/15/2016,5409.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,16,2,5.93561,-2.5,2/16/2016,5935.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,17,3,5.84304,-1.3,2/17/2016,5843.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,18,4,6.26755,-0.4,2/18/2016,6267.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,19,5,5.78081,-0.3,2/19/2016,5780.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,20,6,4.95442,1.3,2/20/2016,4954.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,21,7,4.55266,0.4,2/21/2016,4552.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,22,1,5.60959,-1,2/22/2016,5609.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,23,2,6.1116,-1.9,2/23/2016,6111.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,24,3,6.15662,-1.6,2/24/2016,6156.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,25,4,6.17124,-3.2,2/25/2016,6171.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,26,5,5.70458,-2.6,2/26/2016,5704.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,27,6,5.1053,-2.3,2/27/2016,5105.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,28,7,4.54992,-3.8,2/28/2016,4549.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,2,29,1,5.63919,-2.3,2/29/2016,5639.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,1,2,5.93348,-1.4,3/1/2016,5933.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,2,3,6.51181,1.1,3/2/2016,6511.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,3,4,6.51915,1.3,3/3/2016,6519.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,4,5,6.01384,0.3,3/4/2016,6013.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,5,6,5.6291,0.2,3/5/2016,5629.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,6,7,4.7449,1,3/6/2016,4744.9
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,7,1,5.94919,2,3/7/2016,5949.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,8,2,6.25375,1.6,3/8/2016,6253.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,9,3,6.26787,0.4,3/9/2016,6267.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,10,4,6.30988,1,3/10/2016,6309.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,11,5,5.75099,0.1,3/11/2016,5750.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,12,6,5.2375,1.3,3/12/2016,5237.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,13,7,4.49767,5.1,3/13/2016,4497.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,14,1,5.68989,4.6,3/14/2016,5689.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,15,2,6.04213,4.4,3/15/2016,6042.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,16,3,5.96733,5.4,3/16/2016,5967.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,17,4,6.12285,0.8,3/17/2016,6122.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,18,5,5.66422,-0.2,3/18/2016,5664.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,19,6,4.6514,0.6,3/19/2016,4651.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,20,7,4.22149,1.3,3/20/2016,4221.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,21,1,5.55997,0.4,3/21/2016,5559.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,22,2,5.95771,1.2,3/22/2016,5957.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,23,3,5.71317,2,3/23/2016,5713.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,24,4,5.37803,4,3/24/2016,5378.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,25,5,4.97402,6.3,3/25/2016,4974.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,26,6,4.68205,6.2,3/26/2016,4682.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,27,7,4.21338,6.6,3/27/2016,4213.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,28,1,4.05412,5.7,3/28/2016,4054.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,29,2,5.59724,4.3,3/29/2016,5597.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,30,3,5.75586,3.7,3/30/2016,5755.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,3,31,4,5.88269,3.8,3/31/2016,5882.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,1,5,5.43228,3.9,4/1/2016,5432.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,2,6,5.1528,7.1,4/2/2016,5152.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,3,7,4.17616,5.7,4/3/2016,4176.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,4,1,5.55233,7.2,4/4/2016,5552.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,5,2,5.68112,6.1,4/5/2016,5681.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,6,3,5.26965,5.7,4/6/2016,5269.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,7,4,5.50186,5.4,4/7/2016,5501.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,8,5,5.37377,4.5,4/8/2016,5373.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,9,6,4.87204,4.7,4/9/2016,4872.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,10,7,4.09483,6.1,4/10/2016,4094.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,11,1,5.31877,6.7,4/11/2016,5318.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,12,2,5.67829,5.2,4/12/2016,5678.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,13,3,5.62572,3.5,4/13/2016,5625.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,14,4,5.67183,6.8,4/14/2016,5671.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,15,5,5.30092,6.5,4/15/2016,5300.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,16,6,4.50891,6.4,4/16/2016,4508.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,17,7,4.2995,7.5,4/17/2016,4299.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,18,1,5.36859,5.7,4/18/2016,5368.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,19,2,5.68024,5.3,4/19/2016,5680.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,20,3,5.52621,5.3,4/20/2016,5526.21
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,21,4,5.47879,4.4,4/21/2016,5478.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,22,5,5.13813,2.4,4/22/2016,5138.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,23,6,4.62134,1.7,4/23/2016,4621.34
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,24,7,3.89643,1.7,4/24/2016,3896.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,25,1,5.45229,3.5,4/25/2016,5452.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,26,2,5.54075,3.3,4/26/2016,5540.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,27,3,5.21208,5,4/27/2016,5212.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,28,4,5.34734,6.9,4/28/2016,5347.34
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,29,5,5.08347,7.7,4/29/2016,5083.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,4,30,6,4.05816,8.8,4/30/2016,4058.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,1,7,3.69301,9.9,5/1/2016,3693.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,2,1,5.02588,12.2,5/2/2016,5025.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,3,2,5.6501,13.2,5/3/2016,5650.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,4,3,5.2889,13.1,5/4/2016,5288.9
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,5,4,3.85657,13.1,5/5/2016,3856.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,6,5,4.50322,14.9,5/6/2016,4503.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,7,6,3.57239,16.4,5/7/2016,3572.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,8,7,3.20919,16.9,5/8/2016,3209.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,9,1,4.92898,14.8,5/9/2016,4928.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,10,2,5.19186,9.7,5/10/2016,5191.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,11,3,5.38975,10.2,5/11/2016,5389.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,12,4,5.57821,7,5/12/2016,5578.21
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,13,5,4.39782,6.3,5/13/2016,4397.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,14,6,3.70323,8,5/14/2016,3703.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,15,7,3.43328,7.1,5/15/2016,3433.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,16,1,4.64,9.5,5/16/2016,4640
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,17,2,4.99144,12,5/17/2016,4991.44
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,18,3,4.88432,13.6,5/18/2016,4884.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,19,4,4.80751,14.6,5/19/2016,4807.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,20,5,4.45917,12.6,5/20/2016,4459.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,21,6,3.30466,15.3,5/21/2016,3304.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,22,7,3.20098,18.5,5/22/2016,3200.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,23,1,4.30586,14,5/23/2016,4305.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,24,2,4.67451,9.5,5/24/2016,4674.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,25,3,4.88816,8.4,5/25/2016,4888.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,26,4,4.88299,9.9,5/26/2016,4882.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,27,5,4.55159,12.8,5/27/2016,4551.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,28,6,3.11548,13.1,5/28/2016,3115.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,29,7,2.94338,15.2,5/29/2016,2943.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,30,1,4.6495,18.3,5/30/2016,4649.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,5,31,2,4.75913,19.6,5/31/2016,4759.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,1,3,4.53455,19.6,6/1/2016,4534.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,2,4,4.47288,19.2,6/2/2016,4472.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,3,5,4.13678,12.1,6/3/2016,4136.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,4,6,2.53697,10.1,6/4/2016,2536.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,5,7,2.64689,12.6,6/5/2016,2646.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,6,1,3.06398,19,6/6/2016,3063.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,7,2,4.23756,13,6/7/2016,4237.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2016,6,8,3,4.5247,10.9,6/8/2016,4524.7
